"chr","pos","neg_log10p_model1","neg_log10p_model2"
"chr2R",22468099,0.169246003389602,0.125813776193536
"chr2R",22488099,0.155998393544145,0.114931996493748
"chr2R",22508099,0.140960903972372,0.106473999375142
"chr2R",22528099,0.115495727244229,0.0864040560082951
"chr2R",22548099,0.105040003759603,0.0766972012448237
"chr2R",22568099,0.116508240081639,0.0860853627197211
"chr2R",22588099,0.113256728975864,0.08356486822062
"chr2R",22608099,0.119277895293485,0.0882375982999826
"chr2R",22628099,0.133399822722232,0.10313416921653
"chr2R",22648099,0.119886197266328,0.0871657944742516
"chr2R",22668099,0.139194711947019,0.105792018403287
"chr2R",22688099,0.181959719130659,0.14590483335685
"chr2R",22708099,0.222233275164586,0.185089414431343
"chr2R",22728099,0.190801151523501,0.156487390452869
"chr2R",22748099,0.160612184437754,0.125806627759202
"chr2R",22768099,0.204258857342133,0.170213185161197
"chr2R",22788099,0.185497879178162,0.148941002206305
"chr2R",22808099,0.172106579400984,0.14252955974678
"chr2R",22828099,0.160000020646818,0.132377034462352
"chr2R",22848099,0.162609592392535,0.134247127424688
"chr2R",22868099,0.167582476908585,0.138911345983268
"chr2R",22888099,0.166427126407489,0.136166216364662
"chr2R",22908099,0.183465228597145,0.151521068929848
"chr2R",22928099,0.172381103474861,0.139474998842967
"chr2R",22948099,0.170269461205053,0.135082454583797
"chr2R",22968099,0.180329192811685,0.143651204046607
"chr2R",22988099,0.191335844777332,0.153473338397818
"chr2R",23008099,0.21372196865237,0.174643025884148
"chr2R",23028099,0.203103034645216,0.16559888951246
"chr2R",23048099,0.228299925700463,0.192421604969684
"chr2R",23068099,0.275933832305324,0.239034532838207
"chr2R",23088099,0.298703211788632,0.272419899727426
"chr2R",23108099,0.319474698811672,0.295141299787729
"chr2R",23128099,0.320500715527655,0.305276474665373
"chr2R",23148099,0.28850232460235,0.272570916251545
"chr2R",23168099,0.275861064891365,0.261100118618257
"chr2R",23188099,0.303696707903459,0.293370370112227
"chr2R",23208099,0.270630200306948,0.258434758517076
"chr2R",23228099,0.286641320939178,0.272036287518116
"chr2R",23248099,0.285968100824186,0.270183680566178
"chr2R",23268099,0.293813652841693,0.273393427822092
"chr2R",23288099,0.32448192885066,0.310288778006706
"chr2R",23308099,0.266404980894474,0.251124482920102
"chr2R",23328099,0.249593700910835,0.238749340530979
"chr2R",23348099,0.247508249877228,0.237603477657449
"chr2R",23368099,0.206370433048002,0.187885757453655
"chr2R",23388099,0.181329511679711,0.153977102948347
"chr2R",23408099,0.171302658584466,0.14338047066812
"chr2R",23428099,0.192718428353481,0.165620749794763
"chr2R",23448099,0.192192053028871,0.163137919702003
"chr2R",23468099,0.184371616606495,0.155540191043677
"chr2R",23488099,0.220420841523853,0.187620759880609
"chr2R",23508099,0.244884712957383,0.20577369985084
"chr2R",23528099,0.238109581650683,0.19920310675419
"chr2R",23548099,0.251804611014241,0.210122248596785
"chr2R",23568099,0.255285439177399,0.215242216777763
"chr2R",23588099,0.256874280399066,0.217288745816733
"chr2R",23608099,0.303070147681746,0.259312189592226
"chr2R",23628099,0.291265459596194,0.246929596636956
"chr2R",23648099,0.30165965346556,0.25203347973158
"chr2R",23668099,0.306634681077533,0.253243871395404
"chr2R",23688099,0.320619209569966,0.259516611093615
"chr2R",23708099,0.3623305650906,0.29364863400655
"chr2R",23728099,0.384834046610108,0.311981920418354
"chr2R",23748099,0.402621578591269,0.325605371382506
"chr2R",23768099,0.46189139489118,0.377040484629675
"chr2R",23788099,0.504667977502492,0.412621046388947
"chr2R",23808099,0.568128826225865,0.466618244196258
"chr2R",23828099,0.59980175834116,0.493352849995367
"chr2R",23848099,0.609888282468665,0.501538027153673
"chr2R",23868099,0.638456994996841,0.527304609783334
"chr2R",23888099,0.573715644219127,0.470032689364938
"chr2R",23908099,0.540887589885858,0.440555114062028
"chr2R",23928099,0.544645401265482,0.442217064488103
"chr2R",23948099,0.589973596274608,0.48271623811206
"chr2R",23968099,0.58422263803728,0.477563204012067
"chr2R",23988099,0.549302745079275,0.446196429370486
"chr2R",24008099,0.496212860875247,0.398729562549728
"chr2R",24028099,0.586167896594284,0.479305602979129
"chr2R",24048099,0.637130099822527,0.525352795559973
"chr2R",24068099,0.596372742708163,0.488447195395605
"chr2R",24088099,0.70968415831252,0.591567047051149
"chr2R",24108099,0.802857237111813,0.677201582315242
"chr2R",24128099,0.78743539049746,0.66303595312081
"chr2R",24148099,0.897467865769799,0.764691669124346
"chr2R",24168099,0.935844628455053,0.800586837017835
"chr2R",24188099,1.00104950273842,0.861188142705448
"chr2R",24208099,1.0015009267972,0.861874388291684
"chr2R",24228099,0.911283373206067,0.777752661221399
"chr2R",24248099,0.94752636481223,0.811221807370686
"chr2R",24268099,0.886836808060234,0.754735372329374
"chr2R",24288099,0.985922927615668,0.847188447463316
"chr2R",24308099,0.983982948939331,0.845200044619411
"chr2R",24328099,0.914041249716777,0.780291521810468
"chr2R",24348099,0.939244660866685,0.803681937558656
"chr2R",24368099,0.909864881687416,0.776346513654399
"chr2R",24388099,0.91356868775881,0.780030340160026
"chr2R",24408099,0.916713079991495,0.782881693291021
"chr2R",24428099,1.14660864294642,0.998017266850474
"chr2R",24448099,1.10624950588297,0.959807126806152
"chr2R",24468099,1.10809214248915,0.961546389348184
"chr2R",24488099,1.13454411558779,0.986433057079062
"chr2R",24508099,1.04742201827036,0.904639026613745
"chr2R",24528099,1.07158620154979,0.927338381910753
"chr2R",24548099,1.13931023531954,0.990992719730478
"chr2R",24568099,1.17630485067651,1.025907454616
"chr2R",24588099,1.1736646304915,1.02331306723411
"chr2R",24608099,1.23191824418282,1.07833812520637
"chr2R",24628099,1.37390027493375,1.21311846738458
"chr2R",24648099,1.38007388679743,1.21892148165448
"chr2R",24668099,1.51663247150708,1.34944610641518
"chr2R",24688099,1.60506977163772,1.43750345810011
"chr2R",24708099,1.63307712020521,1.46441128126963
"chr2R",24728099,1.62419110192426,1.45384541817832
"chr2R",24748099,1.70129812698078,1.52879501823238
"chr2R",24768099,1.80742160861349,1.62921172338037
"chr2R",24788099,1.84989472163117,1.67255964889148
"chr2R",24808099,1.86500202196532,1.68564265925744
"chr2R",24828099,1.78635801871024,1.61060387185539
"chr2R",24848099,1.85599548696942,1.67651444103788
"chr2R",24868099,1.6198984921766,1.44833445957164
"chr2R",24888099,1.88336425166209,1.70413692173926
"chr2R",24908099,1.93196384167224,1.7564564313224
"chr2R",24928099,1.93359692982577,1.75633312096397
"chr2R",24948099,1.86677642438413,1.6933440397187
"chr2R",24968099,1.6754655205936,1.51009519803768
"chr2R",24988099,1.75917090029588,1.58887794650103
"chr2R",25008099,1.7062300444374,1.54440288274396
"chr2R",25028099,1.52430340757594,1.3606783010472
"chr2R",25048099,1.92136129002589,1.7397512031366
"chr3L",308478,0.627743462581852,0.516929946290306
"chr3L",328478,0.519042578915175,0.419133930131338
"chr3L",348478,0.48903244481549,0.393193526498732
"chr3L",368478,0.469748925952043,0.375139415647088
"chr3L",388478,0.465927766453181,0.373151648519567
"chr3L",408478,0.444484955932507,0.353517277364574
"chr3L",428478,0.379296834417054,0.297257467645419
"chr3L",448478,0.357034135438542,0.277884683749922
"chr3L",468478,0.418118699566543,0.333349309768721
"chr3L",488478,0.401146500535356,0.322300009604542
"chr3L",508478,0.2626481199098,0.200270640719296
"chr3L",528478,0.209630761503828,0.15735531389065
"chr3L",548478,0.207759407246545,0.155962051723011
"chr3L",568478,0.261906052694471,0.205289458511297
"chr3L",588478,0.28951813984862,0.226371032869482
"chr3L",608478,0.238744558167569,0.180721020052325
"chr3L",628478,0.201858989888792,0.149301403148358
"chr3L",648478,0.208333311806883,0.162330875710758
"chr3L",668478,0.151927106205514,0.108500079644875
"chr3L",688478,0.141537649634683,0.0998195834513723
"chr3L",708478,0.1497167467416,0.10617790099398
"chr3L",728478,0.153942783053996,0.109674124227448
"chr3L",748478,0.173035723359028,0.124380917055259
"chr3L",768478,0.15409292225003,0.107734938650727
"chr3L",788478,0.147449274696789,0.102055230231046
"chr3L",808478,0.147371602704834,0.102027474735873
"chr3L",828478,0.163965206481778,0.115800360651156
"chr3L",848478,0.167119694148319,0.117718879045509
"chr3L",868478,0.17078505039982,0.121633138133409
"chr3L",888478,0.205786112056539,0.150356402425849
"chr3L",908478,0.248797745060579,0.184760651109409
"chr3L",928478,0.291644989065433,0.220958501793189
"chr3L",948478,0.378077067552834,0.295166842568542
"chr3L",968478,0.393965517061617,0.311368118299704
"chr3L",988478,0.38890605544013,0.30762467527512
"chr3L",1008478,0.459504495655782,0.372365077767333
"chr3L",1028478,0.547977512490635,0.450312870505343
"chr3L",1048478,0.671381692807057,0.561545600011593
"chr3L",1068478,0.726244902780236,0.611382755604201
"chr3L",1088478,0.70695701531033,0.592660328541734
"chr3L",1108478,0.917951097790352,0.788465531608314
"chr3L",1128478,1.06428351464,0.920428019325947
"chr3L",1148478,1.11019124785709,0.963513304397863
"chr3L",1168478,1.23439404706059,1.08122819773448
"chr3L",1188478,1.33719642706592,1.17825669692805
"chr3L",1208478,1.78097417065208,1.6031493662121
"chr3L",1228478,1.68341006687633,1.50963572637929
"chr3L",1248478,1.59872711481034,1.42918486787265
"chr3L",1268478,1.62712018939709,1.45789096850035
"chr3L",1288478,1.45262212634719,1.28981605754924
"chr3L",1308478,1.42798490309731,1.26904652855418
"chr3L",1328478,1.26043982452473,1.11299338565975
"chr3L",1348478,1.21338130837517,1.07264524859905
"chr3L",1368478,1.12480678070407,0.985271279703899
"chr3L",1388478,0.999831452832302,0.871648250718318
"chr3L",1408478,1.01414050220286,0.894322973032932
"chr3L",1428478,0.972602151025701,0.85118284121856
"chr3L",1448478,0.98065238026899,0.859419595311596
"chr3L",1468478,0.913123496444336,0.792815914299077
"chr3L",1488478,0.888279852724153,0.768088983943995
"chr3L",1508478,0.92906779751672,0.805183653223206
"chr3L",1528478,0.936179093159716,0.806834046953138
"chr3L",1548478,0.866495751132139,0.755725924941049
"chr3L",1568478,0.703676185637385,0.602192614423736
"chr3L",1588478,0.593040654937621,0.497078076406742
"chr3L",1608478,0.327382698552207,0.257165320840934
"chr3L",1628478,0.288658376045207,0.232220940753142
"chr3L",1648478,0.173550065698897,0.130906289043004
"chr3L",1668478,0.271703928674709,0.215090377271741
"chr3L",1688478,0.298154795916698,0.239237222304883
"chr3L",1708478,0.315399620983677,0.256838272838093
"chr3L",1728478,0.387199300457204,0.324551520898844
"chr3L",1748478,0.390373821525332,0.334843461134267
"chr3L",1768478,0.331906477504302,0.280567241313668
"chr3L",1788478,0.316741697402512,0.257942916616713
"chr3L",1808478,0.280728543009174,0.220441492549001
"chr3L",1828478,0.293244074156546,0.232609418696246
"chr3L",1848478,0.245260126116523,0.189098738951666
"chr3L",1868478,0.232448989202044,0.179558606421683
"chr3L",1888478,0.248355023979273,0.193051109771632
"chr3L",1908478,0.280863239935801,0.221898628388743
"chr3L",1928478,0.304247666512502,0.247206900051857
"chr3L",1948478,0.286393801989619,0.232984976491932
"chr3L",1968478,0.279885836844612,0.22983064331854
"chr3L",1988478,0.299276787832041,0.254172932147518
"chr3L",2008478,0.340681422033619,0.29122411574233
"chr3L",2028478,0.389638448332923,0.335851229091208
"chr3L",2048478,0.444526604435095,0.382862539036159
"chr3L",2068478,0.442851975778064,0.380178586579792
"chr3L",2088478,0.468082591551897,0.403939750276412
"chr3L",2108478,0.511163041082152,0.446336578182942
"chr3L",2128478,0.453749479261962,0.395650234915268
"chr3L",2148478,0.468937586655265,0.406560292571814
"chr3L",2168478,0.528642773477391,0.472613559752714
"chr3L",2188478,0.454260010891477,0.391569251232967
"chr3L",2208478,0.432486787751016,0.372658106861954
"chr3L",2228478,0.41911950144604,0.352161748769223
"chr3L",2248478,0.437003748195083,0.368347177693591
"chr3L",2268478,0.496618948029487,0.413283662098873
"chr3L",2288478,0.456976864334216,0.380255080429676
"chr3L",2308478,0.460342047106614,0.379468390914222
"chr3L",2328478,0.468437104153094,0.389382899001496
"chr3L",2348478,0.465005083807789,0.386972362301758
"chr3L",2368478,0.498495263657949,0.41580098668054
"chr3L",2388478,0.475725793594431,0.399160119107234
"chr3L",2408478,0.472473954163542,0.401391832720406
"chr3L",2428478,0.46537353734958,0.396227786142126
"chr3L",2448478,0.442944559834992,0.390289234049527
"chr3L",2468478,0.467410329787236,0.414180526580453
"chr3L",2488478,0.550110864777024,0.485194994405827
"chr3L",2508478,0.602820743161176,0.543466296866015
"chr3L",2528478,0.60430069133149,0.545358067986704
"chr3L",2548478,0.651389936802567,0.577587484207123
"chr3L",2568478,0.646695818924215,0.579295479044406
"chr3L",2588478,0.681443948108696,0.608736491027844
"chr3L",2608478,0.762178339513524,0.683943191540216
"chr3L",2628478,0.767082966860414,0.684970001694413
"chr3L",2648478,0.753008832714301,0.673277546881786
"chr3L",2668478,0.706213367647708,0.629609766149635
"chr3L",2688478,0.705742494017395,0.637288334517857
"chr3L",2708478,0.630981833828904,0.565771677007764
"chr3L",2728478,0.642836639204098,0.575916638542078
"chr3L",2748478,0.673575427594525,0.611232458696523
"chr3L",2768478,0.706444347153548,0.640445487483838
"chr3L",2788478,0.740731487089034,0.675570436306158
"chr3L",2808478,0.832600308192864,0.774585735734464
"chr3L",2828478,0.814883474881275,0.762160779568071
"chr3L",2848478,0.789740199901565,0.727951115174632
"chr3L",2868478,0.763877526641364,0.706747250141713
"chr3L",2888478,0.680255593019243,0.631131817570207
"chr3L",2908478,0.536761811492465,0.486315546619498
"chr3L",2928478,0.568743981042784,0.514799930279397
"chr3L",2948478,0.560195521597358,0.507617637118348
"chr3L",2968478,0.565725972512498,0.514128152126551
"chr3L",2988478,0.532340636231148,0.486720930357325
"chr3L",3008478,0.485796283195368,0.452623053063194
"chr3L",3028478,0.464494361588683,0.434979548440961
"chr3L",3048478,0.459635402438161,0.427947071555853
"chr3L",3068478,0.489073948378606,0.455055914206572
"chr3L",3088478,0.448008025139577,0.411724968912594
"chr3L",3108478,0.458123026937274,0.421364753209297
"chr3L",3128478,0.484553221679437,0.442055216126815
"chr3L",3148478,0.536158152881859,0.489846413809196
"chr3L",3168478,0.514090354731463,0.46107774935586
"chr3L",3188478,0.527798242653851,0.47644162482205
"chr3L",3208478,0.530937365877223,0.47626052433027
"chr3L",3228478,0.537616242479023,0.487156843279879
"chr3L",3248478,0.473514996698817,0.422390524567217
"chr3L",3268478,0.476794595677075,0.426513866048859
"chr3L",3288478,0.416258837584595,0.366463797150648
"chr3L",3308478,0.40014237484328,0.348892096405571
"chr3L",3328478,0.406355496415806,0.361073492918578
"chr3L",3348478,0.421494545881524,0.373747668452434
"chr3L",3368478,0.360411122087963,0.31156405762282
"chr3L",3388478,0.332354290923764,0.284282191535338
"chr3L",3408478,0.30095307908204,0.244858586528045
"chr3L",3428478,0.283043690063214,0.223842769221232
"chr3L",3448478,0.292629922076211,0.229371037506976
"chr3L",3468478,0.285501831075007,0.222645982447025
"chr3L",3488478,0.227822962889892,0.173486205642965
"chr3L",3508478,0.219975713328988,0.167938768093653
"chr3L",3528478,0.183712895378229,0.139458071990087
"chr3L",3548478,0.150766979378525,0.114968790286474
"chr3L",3568478,0.129957056239135,0.10335157657055
"chr3L",3588478,0.143590684231118,0.12160426608717
"chr3L",3608478,0.100732227424393,0.0827895496267008
"chr3L",3628478,0.0952269062657469,0.0743646123871455
"chr3L",3648478,0.0962831670383227,0.0731519356222113
"chr3L",3668478,0.102549200794288,0.0820975015252929
"chr3L",3688478,0.129649016043263,0.113482053585582
"chr3L",3708478,0.115263439232842,0.100958347416175
"chr3L",3728478,0.0803385321641752,0.0638297259730618
"chr3L",3748478,0.062973990367062,0.056308621720983
"chr3L",3768478,0.0657739276720383,0.061189077885692
"chr3L",3788478,0.0881014081577571,0.0868075275772057
"chr3L",3808478,0.156920111111259,0.154733131180216
"chr3L",3828478,0.160253789087577,0.158764180762957
"chr3L",3848478,0.128365903882532,0.122411507233548
"chr3L",3868478,0.102878157464514,0.0945210099093185
"chr3L",3888478,0.0947100374764575,0.0883748819521424
"chr3L",3908478,0.0700070135483881,0.0586886792324065
"chr3L",3928478,0.0594974937717595,0.0493188063656992
"chr3L",3948478,0.0678899806678022,0.0573961118913427
"chr3L",3968478,0.0978615338010936,0.0835858186539036
"chr3L",3988478,0.149496962089503,0.132954682195249
"chr3L",4008478,0.193094530371403,0.167368492270816
"chr3L",4028478,0.223923456506563,0.196195477639165
"chr3L",4048478,0.165882111353033,0.147795803464763
"chr3L",4068478,0.162141885359924,0.150474811614464
"chr3L",4088478,0.183234712257485,0.176373024169663
"chr3L",4108478,0.154097010634271,0.145652146244689
"chr3L",4128478,0.126589574163799,0.123697034318208
"chr3L",4148478,0.15086213623343,0.153849126679546
"chr3L",4168478,0.200177213684951,0.211804650989815
"chr3L",4188478,0.178258323763116,0.186658931767979
"chr3L",4208478,0.157405132147962,0.148326848190187
"chr3L",4228478,0.145165221655327,0.139936684716674
"chr3L",4248478,0.159894070743466,0.157153464817707
"chr3L",4268478,0.16444571949302,0.165078152957544
"chr3L",4288478,0.161673085386583,0.159474652528617
"chr3L",4308478,0.212878300278148,0.202774942764626
"chr3L",4328478,0.23786291477089,0.23638967409372
"chr3L",4348478,0.320530029047486,0.336241998257361
"chr3L",4368478,0.294104549141296,0.294605988448053
"chr3L",4388478,0.228176835897784,0.229922339969872
"chr3L",4408478,0.142661263527446,0.141863947462782
"chr3L",4428478,0.111917225240079,0.100094483600882
"chr3L",4448478,0.129102639409252,0.112274360156954
"chr3L",4468478,0.121845297079096,0.110156659682593
"chr3L",4488478,0.101949876325899,0.085994423002117
"chr3L",4508478,0.0920850969454703,0.0743305817003777
"chr3L",4528478,0.0973800065818018,0.0778843290170117
"chr3L",4548478,0.119449933469278,0.100562051248887
"chr3L",4568478,0.124060101893352,0.108527363589487
"chr3L",4588478,0.106820284018071,0.0929503423375723
"chr3L",4608478,0.137648863146585,0.129036870764391
"chr3L",4628478,0.15462777253826,0.1468373690308
"chr3L",4648478,0.179344354748211,0.167071806270461
"chr3L",4668478,0.216313968868471,0.200047851354173
"chr3L",4688478,0.251078393318639,0.225230509733223
"chr3L",4708478,0.285454694162709,0.259554435418669
"chr3L",4728478,0.31399678523503,0.265696305242499
"chr3L",4748478,0.290365633543216,0.247668241638866
"chr3L",4768478,0.312738896635143,0.26736887615422
"chr3L",4788478,0.285638076559358,0.236012305647236
"chr3L",4808478,0.291400596113871,0.241553440091237
"chr3L",4828478,0.378933328387759,0.333740787858754
"chr3L",4848478,0.384684798802793,0.339359958354908
"chr3L",4868478,0.381220678095258,0.330786198510409
"chr3L",4888478,0.428894573515912,0.377180010280704
"chr3L",4908478,0.499265610132939,0.440450828911999
"chr3L",4928478,0.581574591304785,0.520849236882003
"chr3L",4948478,0.580179052403299,0.513083660697053
"chr3L",4968478,0.711623692777202,0.629627683541121
"chr3L",4988478,0.82414798411904,0.735179160583264
"chr3L",5008478,0.920664804637962,0.829143144035315
"chr3L",5028478,0.910134064881467,0.818492360241407
"chr3L",5048478,1.02883568362007,0.936606795476075
"chr3L",5068478,1.07443301128352,0.988032283736379
"chr3L",5088478,1.10667677566505,1.02089917693691
"chr3L",5108478,0.984802525607321,0.900688110040141
"chr3L",5128478,0.861766599466139,0.792642932800186
"chr3L",5148478,0.870898811872307,0.795859036753156
"chr3L",5168478,0.861689717005606,0.788376866459049
"chr3L",5188478,0.928929539066534,0.848210633241569
"chr3L",5208478,0.860109770557641,0.784142676116403
"chr3L",5228478,0.851626788467768,0.786040971581488
"chr3L",5248478,0.908185500770966,0.844990218950113
"chr3L",5268478,0.897003408614836,0.835824030566272
"chr3L",5288478,0.96133192906025,0.888748422146105
"chr3L",5308478,1.01021736226574,0.940250601039361
"chr3L",5328478,1.11142200539203,1.0452946519699
"chr3L",5348478,1.17836911634344,1.11461508813589
"chr3L",5368478,1.18619132375333,1.12333922744339
"chr3L",5388478,1.09704519237395,1.04776723208248
"chr3L",5408478,1.11442909347783,1.07716479687991
"chr3L",5428478,1.14297775017428,1.09886106007924
"chr3L",5448478,1.05546063057233,0.997142360522883
"chr3L",5468478,1.13806591900405,1.06739301468455
"chr3L",5488478,1.10805026417212,1.02546824677421
"chr3L",5508478,1.21906006772471,1.14007302745942
"chr3L",5528478,1.11799979299514,1.03309589218616
"chr3L",5548478,1.21696225359156,1.11875852209153
"chr3L",5568478,1.2702649454946,1.15659976887635
"chr3L",5588478,1.31928008296864,1.20997558954154
"chr3L",5608478,1.28316609550084,1.15854785202042
"chr3L",5628478,1.29915002266882,1.17000310558457
"chr3L",5648478,1.37819921551409,1.24124910070908
"chr3L",5668478,1.3357798462149,1.19830148680884
"chr3L",5688478,1.30134762037232,1.17488878637856
"chr3L",5708478,1.41724540716766,1.2779887849686
"chr3L",5728478,1.46984851937428,1.33003045355341
"chr3L",5748478,1.48203624614077,1.34020419548731
"chr3L",5768478,1.54029352313969,1.39393980356945
"chr3L",5788478,1.67833178725813,1.52542209856433
"chr3L",5808478,1.84323854311638,1.68140246493257
"chr3L",5828478,2.03520370714811,1.8658255923234
"chr3L",5848478,2.10847607041804,1.93535765513826
"chr3L",5868478,2.14125320094569,1.97027999153792
"chr3L",5888478,2.08542065640273,1.91551127014793
"chr3L",5908478,2.33336485349572,2.15529087396428
"chr3L",5928478,2.50197182448712,2.31950245046915
"chr3L",5948478,2.55109792786178,2.3668455957312
"chr3L",5968478,2.53247127763346,2.34912446129012
"chr3L",5988478,2.67223125916729,2.48407102120194
"chr3L",6008478,2.77486706378044,2.58502553006356
"chr3L",6028478,2.78171116904531,2.59158524726194
"chr3L",6048478,2.87284080575164,2.67851853107664
"chr3L",6068478,3.10152972085808,2.90213780772427
"chr3L",6088478,3.15557940384371,2.95259417978938
"chr3L",6108478,3.21898102855503,3.01561190145198
"chr3L",6128478,3.26702642719407,3.06268879523092
"chr3L",6148478,3.34219968513183,3.13887186072495
"chr3L",6168478,3.52583646944523,3.31863205336826
"chr3L",6188478,3.65966898430354,3.44803892996576
"chr3L",6208478,3.79825170340084,3.58509844783141
"chr3L",6228478,3.73850944786608,3.52477490414731
"chr3L",6248478,3.7196029283738,3.50587731222209
"chr3L",6268478,3.88290640503294,3.66536185902917
"chr3L",6288478,4.04803562115451,3.82880295580019
"chr3L",6308478,4.06135458708072,3.84229957827985
"chr3L",6328478,3.96519368418716,3.75061158567323
"chr3L",6348478,3.90994331429289,3.69632619556204
"chr3L",6368478,3.9290090479042,3.71567055470622
"chr3L",6388478,3.44640903986893,3.24156605435604
"chr3L",6408478,3.14430053900397,2.94695563713814
"chr3L",6428478,2.87080588675521,2.67811215543383
"chr3L",6448478,2.81648546766609,2.6257660736075
"chr3L",6468478,2.61182648531742,2.42927338713649
"chr3L",6488478,2.44641027856283,2.26957041299972
"chr3L",6508478,2.31970105585806,2.14652023637055
"chr3L",6528478,2.16997087392114,2.00213069122308
"chr3L",6548478,2.16963750627313,2.00198154257483
"chr3L",6568478,1.95869355007275,1.79612568218511
"chr3L",6588478,1.90997567416472,1.75240809228341
"chr3L",6608478,1.79342367208626,1.63796888247063
"chr3L",6628478,1.78312830368391,1.62828876077227
"chr3L",6648478,1.69940912630812,1.55004257485956
"chr3L",6668478,1.62296140755581,1.47693084491494
"chr3L",6688478,1.52804419368704,1.38670100077204
"chr3L",6708478,1.37689439443301,1.24335423454435
"chr3L",6728478,1.32793642821264,1.19687845403266
"chr3L",6748478,1.27249251776431,1.1436960243134
"chr3L",6768478,1.21125683442623,1.08713339934421
"chr3L",6788478,1.16041997119888,1.04103816656539
"chr3L",6808478,1.02862300989346,0.911471971097413
"chr3L",6828478,1.01825291305187,0.902423914971828
"chr3L",6848478,0.804816126967781,0.701356983539218
"chr3L",6868478,0.80938140202374,0.705971120706494
"chr3L",6888478,0.823134077855861,0.718133470480963
"chr3L",6908478,0.889185013938148,0.778790587257018
"chr3L",6928478,0.884651604836996,0.772729658794998
"chr3L",6948478,0.868757678342976,0.754533235025805
"chr3L",6968478,0.90400804064065,0.7869740248122
"chr3L",6988478,0.895068219277528,0.776646638624522
"chr3L",7008478,0.989316182203123,0.865395963612276
"chr3L",7028478,1.07489955666659,0.946394440511394
"chr3L",7048478,1.0879778160312,0.954573775690186
"chr3L",7068478,1.12509510587241,0.987773947234505
"chr3L",7088478,1.12509684768703,0.986459649572455
"chr3L",7108478,1.14326477960266,1.00326678701281
"chr3L",7128478,1.12766576991027,0.98687954279684
"chr3L",7148478,1.21267791484302,1.06625106304886
"chr3L",7168478,1.21260928872959,1.06534277263764
"chr3L",7188478,1.15461626814566,1.00930807689465
"chr3L",7208478,1.18628744581767,1.03714534431166
"chr3L",7228478,1.25507125221369,1.10087056376094
"chr3L",7248478,1.45619684347124,1.29210184706544
"chr3L",7268478,1.47031057101988,1.30489826803632
"chr3L",7288478,1.43463685949442,1.27086399891716
"chr3L",7308478,1.48315479611559,1.31730754887482
"chr3L",7328478,1.49764988577171,1.33117525166036
"chr3L",7348478,1.51594597716888,1.34859534709158
"chr3L",7368478,1.47576432777824,1.31019345110148
"chr3L",7388478,1.4947062743967,1.32842171905105
"chr3L",7408478,1.37234163152287,1.21196475595057
"chr3L",7428478,1.41094452447229,1.24931986127948
"chr3L",7448478,1.35525548871597,1.19536097053427
"chr3L",7468478,1.35599663107338,1.19611732596089
"chr3L",7488478,1.34990987948662,1.19030661334965
"chr3L",7508478,1.24510558178228,1.0910595173281
"chr3L",7528478,1.07400605270882,0.929999338672375
"chr3L",7548478,0.980069798951265,0.841769473049398
"chr3L",7568478,0.876728328367674,0.74574560122475
"chr3L",7588478,0.894326866456471,0.762374939990999
"chr3L",7608478,0.86652381193863,0.736981099661552
"chr3L",7628478,0.73680156916588,0.617141563289692
"chr3L",7648478,0.632105603195104,0.520823131968963
"chr3L",7668478,0.553836805402848,0.450773476041381
"chr3L",7688478,0.494660331822094,0.39767071723063
"chr3L",7708478,0.427726011381316,0.338266476616194
"chr3L",7728478,0.408929704052254,0.321683590269156
"chr3L",7748478,0.37036798478044,0.287974581952143
"chr3L",7768478,0.372975349831967,0.290263985936937
"chr3L",7788478,0.349352736320638,0.269813507603494
"chr3L",7808478,0.355132073660833,0.275067849992437
"chr3L",7828478,0.35304310506453,0.274210659874026
"chr3L",7848478,0.355270675807947,0.276924076687842
"chr3L",7868478,0.339079876642689,0.263493613651356
"chr3L",7888478,0.358487940340513,0.281930636149525
"chr3L",7908478,0.335875248239764,0.262598871660237
"chr3L",7928478,0.379140571662985,0.299801698574777
"chr3L",7948478,0.368680398632534,0.288208044467826
"chr3L",7968478,0.38864713262956,0.306491697794383
"chr3L",7988478,0.331323100786348,0.257290900370779
"chr3L",8008478,0.29503392160535,0.226739459027644
"chr3L",8028478,0.232022478800782,0.173158212976829
"chr3L",8048478,0.220680303965213,0.164584275293126
"chr3L",8068478,0.218687538629641,0.163330498180325
"chr3L",8088478,0.228891858736149,0.169488793676677
"chr3L",8108478,0.222055246833303,0.162299933053467
"chr3L",8128478,0.178422332888478,0.12668622765523
"chr3L",8148478,0.152595481379243,0.106165679265335
"chr3L",8168478,0.10998727922008,0.0733359743247547
"chr3L",8188478,0.099921048699652,0.0665331757356958
"chr3L",8208478,0.0733405654373164,0.0468575173503063
"chr3L",8228478,0.0758775538151398,0.0503000654196675
"chr3L",8248478,0.0490576199691014,0.0309084186792981
"chr3L",8268478,0.0528446565964449,0.0354717697515446
"chr3L",8288478,0.0344514350536638,0.022296477489772
"chr3L",8308478,0.026047353088215,0.0159830377371294
"chr3L",8328478,0.0140621939978322,0.00759786946480376
"chr3L",8348478,0.00845470631646603,0.00425212894506121
"chr3L",8368478,0.0195300011055827,0.0126812823354687
"chr3L",8388478,0.0234161779088216,0.0168908859277888
"chr3L",8408478,0.0158181715024184,0.0104803299869969
